P_Pa,T_K,rho_kg_m3,u_m_s,M,a_m_s,A_m2,A_over_Astar,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_AR
7.916215003650004510e+05,2.177915075679603888e+03,6.126932781785278115e-01,3.319651411182794618e+03,2.657618726507672058e+00,1.249107472818378028e+03,2.309578995416070035e-01,4.297020845393689115e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
7.756055717323386343e+05,2.170272326975673877e+03,6.024113742408119254e-01,3.327583101638199423e+03,2.668409513601968541e+00,1.247028645594371937e+03,2.343399566985849281e-01,4.359944738158088917e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
7.599136741799968295e+05,2.162649645629004681e+03,5.923038653250345398e-01,3.335468183678124660e+03,2.679194540642004352e+00,1.244951843951899036e+03,2.377754704304010092e-01,4.423863201867490602e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
7.445392519756492693e+05,2.155046980040443941e+03,5.823677705074583599e-01,3.343307059762400968e+03,2.689974062104357522e+00,1.242877062222281438e+03,2.412652762484499003e-01,4.488791781389105395e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
7.294758820212464780e+05,2.147464278854508393e+03,5.726001600917860479e-01,3.351100126476434980e+03,2.700748329645215051e+00,1.240804294755096180e+03,2.448102229882586633e-01,4.554746269488458843e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
7.147172711695788894e+05,2.139901490958733120e+03,5.629981547256683871e-01,3.358847774654925615e+03,2.711517592171081237e+00,1.238733535918361667e+03,2.484111730119956951e-01,4.621742710597118275e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
7.002572535951385507e+05,2.132358565482945778e+03,5.535589245325086560e-01,3.366550389502289818e+03,2.722282095907667454e+00,1.236664780098702295e+03,2.520690024141910013e-01,4.689797404640158263e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
6.860897882181733148e+05,2.124835451798578561e+03,5.442796882582608964e-01,3.374208350709792285e+03,2.733042084466862143e+00,1.234598021701522157e+03,2.557846012307331551e-01,4.758926910924594189e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
6.722089561808488797e+05,2.117332099517970619e+03,5.351577124329712776e-01,3.381822032569533803e+03,2.743797798911912444e+00,1.232533255151176945e+03,2.595588736511798000e-01,4.829148052089466958e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
6.586089583744938718e+05,2.109848458493650014e+03,5.261903105468284103e-01,3.389391804085424610e+03,2.754549477820907644e+00,1.230470474891136519e+03,2.633927382344122270e-01,4.900477918118139264e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
6.452841130168399541e+05,2.102384478817597483e+03,5.173748422404339520e-01,3.396918029081221903e+03,2.765297357348596385e+00,1.228409675384144521e+03,2.672871281276990585e-01,4.972933870414022017e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
6.322288532783121336e+05,2.094940110820554764e+03,5.087087125090787865e-01,3.404401066305672430e+03,2.776041671286516355e+00,1.226350851112386863e+03,2.712429912892013184e-01,5.046533545940331322e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
6.194377249563219957e+05,2.087515305071269268e+03,5.001893709207694272e-01,3.411841269534967523e+03,2.786782651121652687e+00,1.224293996577642929e+03,2.752612907139649900e-01,5.121294861424725120e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
6.069053841966224136e+05,2.080110012375769657e+03,4.918143108477656122e-01,3.419238987672490566e+03,2.797520526093516313e+00,1.222239106301446100e+03,2.793430046634537978e-01,5.197236017629810689e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
5.946265952607628424e+05,2.072724183776623249e+03,4.835810687113997752e-01,3.426594564845995592e+03,2.808255523249790553e+00,1.220186174825233138e+03,2.834891268986661217e-01,5.274375503690333922e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
5.825962283387073549e+05,2.065357770552190232e+03,4.754872232399427467e-01,3.433908340502294777e+03,2.818987867500551747e+00,1.218135196710499031e+03,2.877006669168861719e-01,5.352732101517987395e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
5.708092574057193706e+05,2.058010724215878781e+03,4.675303947393002479e-01,3.441180649499506217e+03,2.829717781671110544e+00,1.216086166538944326e+03,2.919786501921163846e-01,5.432324890274703222e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
5.592607581225929316e+05,2.050682996515376090e+03,4.597082443763075843e-01,3.448411822196991579e+03,2.840445486553560883e+00,1.214039078912619289e+03,2.963241184192416111e-01,5.513173250915380130e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
5.479459057783731259e+05,2.043374539431900075e+03,4.520184734744067123e-01,3.455602184542984105e+03,2.851171200956997165e+00,1.211993928454071465e+03,3.007381297619827198e-01,5.595296870801115041e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
5.368599732746975496e+05,2.036085305179429952e+03,4.444588228214965131e-01,3.462752058160043362e+03,2.861895141756524819e+00,1.209950709806486884e+03,3.052217591046808565e-01,5.678715748383702078e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
5.259983291509128176e+05,2.028815246203935658e+03,4.370270719897366152e-01,3.469861760428357229e+03,2.872617523941045192e+00,1.207909417633828070e+03,3.097760983079773101e-01,5.763450197962608712e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
5.153564356491633225e+05,2.021564315182605469e+03,4.297210386671169724e-01,3.476931604566996157e+03,2.883338560659889804e+00,1.205870046620975018e+03,3.144022564684236798e-01,5.849520854515080970e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
5.049298468185993843e+05,2.014332465023060195e+03,4.225385780005553871e-01,3.483961899713144703e+03,2.894058463268317283e+00,1.203832591473856382e+03,3.191013601821062751e-01,5.936948678600931117e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
4.947142066579685779e+05,2.007119648862575559e+03,4.154775819503644940e-01,3.490952950999398581e+03,2.904777441371913849e+00,1.201797046919586592e+03,3.238745538123077305e-01,6.025754961342435934e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
4.847052472957675345e+05,1.999925820067297764e+03,4.085359786558566131e-01,3.497905059629161769e+03,2.915495702869928873e+00,1.199763407706595444e+03,3.287229997612889365e-01,6.115961329480900766e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
4.748987872072197497e+05,1.992750932231447450e+03,4.017117318119162728e-01,3.504818522950230545e+03,2.926213453997587699e+00,1.197731668604760671e+03,3.336478787462306417e-01,6.207589750510611459e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
4.652907294673266588e+05,1.985594939176522530e+03,3.950028400563407316e-01,3.511693634526590358e+03,2.936930899367412362e+00,1.195701824405530488e+03,3.386503900794010646e-01,6.300662537891407844e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
4.558770600392580382e+05,1.978457794950498283e+03,3.884073363677614243e-01,3.518530684208504226e+03,2.947648242009579089e+00,1.193673869922050926e+03,3.437317519526084109e-01,6.395202356340991656e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
4.466538460973805632e+05,1.971339453827029274e+03,3.819232874739710848e-01,3.525329958200902638e+03,2.958365683411305902e+00,1.191647799989292480e+03,3.488932017259947505e-01,6.491232227207989425e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
4.376172343842055416e+05,1.964239870304638771e+03,3.755487932704668075e-01,3.532091739130170936e+03,2.969083423555372914e+00,1.189623609464167657e+03,3.541359962212359824e-01,6.588775533927006656e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
4.287634496005828260e+05,1.957158999105903376e+03,3.692819862490399063e-01,3.538816306109361904e+03,2.979801660957740683e+00,1.187601293225653080e+03,3.594614120192046181e-01,6.687856027556702720e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
4.200887928284639493e+05,1.950096795176643582e+03,3.631210309362342126e-01,3.545503934801859032e+03,2.990520592704313252e+00,1.185580846174905219e+03,3.648707457621650496e-01,6.788497832402200061e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
4.115896399855710333e+05,1.943053213685113633e+03,3.570641233414992288e-01,3.552154897483565946e+03,3.001240414486860963e+00,1.183562263235382261e+03,3.703653144605640879e-01,6.890725451722988559e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
4.032624403113431181e+05,1.936028210021157065e+03,3.511094904148910345e-01,3.558769463103661110e+03,3.011961320638179895e+00,1.181545539352949845e+03,3.759464558044606775e-01,6.994563773527139539e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
3.951037148834946565e+05,1.929021739795403391e+03,3.452553895141147189e-01,3.565347897343920067e+03,3.022683504166407520e+00,1.179530669496000655e+03,3.816155284797070890e-01,7.100038076453925484e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
3.871100551646063686e+05,1.922033758838430231e+03,3.395001078807936556e-01,3.571890462676708466e+03,3.033407156788635373e+00,1.177517648655562198e+03,3.873739124888929686e-01,7.207174035745050666e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
3.792781215781089850e+05,1.915064223199937032e+03,3.338419621257712189e-01,3.578397418421616749e+03,3.044132468963739679e+00,1.175506471845407987e+03,3.932230094771617113e-01,7.315997729306536357e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
3.716046421130815870e+05,1.908113089147904248e+03,3.282792977233067733e-01,3.584869020800844282e+03,3.054859629924543185e+00,1.173497134102162590e+03,3.991642430629436245e-01,7.426535643862079539e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
3.640864109572777525e+05,1.901180313167762506e+03,3.228104885140049007e-01,3.591305522993286104e+03,3.065588827709228248e+00,1.171489630485410316e+03,4.051990591736898129e-01,7.538814681199456302e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
3.567202871578040067e+05,1.894265851961543376e+03,3.174339362163269840e-01,3.597707175187452776e+03,3.076320249192137091e+00,1.169483956077796392e+03,4.113289263866677370e-01,7.652862164511089915e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
3.495031933089030790e+05,1.887369662447050359e+03,3.121480699465427611e-01,3.604074224633157428e+03,3.087054080113849963e+00,1.167480105985133832e+03,4.175553362748942177e-01,7.768705844830215312e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
3.424321142662774655e+05,1.880491701756992143e+03,3.069513457469686957e-01,3.610406915692094572e+03,3.097790505110693982e+00,1.165478075336499614e+03,4.238798037582753864e-01,7.886373907563906549e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
3.355040958874291973e+05,1.873631927238164735e+03,3.018422461223486120e-01,3.616705489887256590e+03,3.108529707743560966e+00,1.163477859284341093e+03,4.303038674600403457e-01,8.005894979124605015e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
3.287162437974831555e+05,1.866790296450561073e+03,2.968192795842496956e-01,3.622970185951309304e+03,3.119271870526207024e+00,1.161479453004566267e+03,4.368290900685133926e-01,8.127298133660964652e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
3.220657221799807157e+05,1.859966767166549744e+03,2.918809802033144329e-01,3.629201239873858867e+03,3.130017174952891779e+00,1.159482851696646094e+03,4.434570587043403234e-01,8.250612899890180429e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
3.155497525921380729e+05,1.853161297370000284e+03,2.870259071692509156e-01,3.635398884947721399e+03,3.140765801525494449e+00,1.157488050583707945e+03,4.501893852932099538e-01,8.375869268032545278e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
3.091656128040706972e+05,1.846373845255431434e+03,2.822526443584144618e-01,3.641563351814173529e+03,3.151517929780064620e+00,1.155495044912629737e+03,4.570277069441748830e-01,8.503097696850195675e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
3.029106356615094119e+05,1.839604369227146890e+03,2.775597999088614820e-01,3.647694868507229330e+03,3.162273738312837867e+00,1.153503829954132016e+03,4.639736863336287320e-01,8.632329120791082389e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.967822079715186264e+05,1.832852827898368105e+03,2.729460058027347591e-01,3.653793660496968641e+03,3.173033404805737145e+00,1.151514401002867771e+03,4.710290120950382242e-01,8.763594957240023575e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.907777694107620046e+05,1.826119180090380723e+03,2.684099174558580714e-01,3.659859950731924073e+03,3.183797106051336812e+00,1.149526753377515888e+03,4.781953992145071552e-01,8.896927113878257742e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.848948114558560192e+05,1.819403384831649419e+03,2.639502133144210339e-01,3.665893959680595344e+03,3.194565017977383903e+00,1.147540882420865501e+03,4.854745894322389788e-01,9.032357996152732937e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.791308763353612158e+05,1.812705401356960920e+03,2.595655944586189312e-01,3.671895905372050038e+03,3.205337315670789167e+00,1.145556783499905350e+03,4.928683516500114159e-01,9.169920514857267335e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.734835560029823682e+05,1.806025189106534981e+03,2.552547842131439593e-01,3.677866003435706261e+03,3.216114173401198428e+00,1.143574452005907006e+03,5.003784823447091634e-01,9.309648093826410786e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.679504911315371864e+05,1.799362707725174914e+03,2.510165277643894299e-01,3.683804467140234465e+03,3.226895764644047926e+00,1.141593883354514674e+03,5.080068059880479270e-01,9.451574677744494224e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.625293701272811741e+05,1.792717917061362186e+03,2.468495917842714049e-01,3.689711507431704831e+03,3.237682262103259934e+00,1.139615072985821143e+03,5.157551754725251403e-01,9.595734740070540170e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.572179281641744310e+05,1.786090777166401722e+03,2.427527640605354753e-01,3.695587332970886109e+03,3.248473837733421909e+00,1.137638016364457371e+03,5.236254725437349267e-01,9.742163291081574528e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.520139462376867305e+05,1.779481248293521730e+03,2.387248531334512647e-01,3.701432150169818669e+03,3.259270662761622361e+00,1.135662708979667059e+03,5.316196082390932665e-01,9.890895886035194096e+00,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.469152502377463097e+05,1.772889290897007186e+03,2.347646879387722263e-01,3.707246163227605393e+03,3.270072907708822196e+00,1.133689146345391009e+03,5.397395233331003794e-01,1.004196863345377544e+01,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.419197100404421799e+05,1.766314865631296925e+03,2.308711174568604252e-01,3.713029574165494978e+03,3.280880742410883677e+00,1.131717324000340341e+03,5.479871887892068250e-01,1.019541820353153838e+01,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.370252386181078036e+05,1.759757933350120766e+03,2.270430103678660883e-01,3.718782582861217179e+03,3.291694336039140190e+00,1.129747237508081525e+03,5.563646062183935648e-01,1.035128183666652468e+01,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.322297911674045317e+05,1.753218455105588191e+03,2.232792547128590877e-01,3.724505387082663219e+03,3.302513857120677354e+00,1.127778882457105738e+03,5.648738083445437042e-01,1.050959735211893431e+01,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.275313642550478398e+05,1.746696392147315464e+03,2.195787575608062481e-01,3.730198182520850878e+03,3.313339473558179815e+00,1.125812254460907525e+03,5.735168594767241501e-01,1.067040315679803442e+01,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.229279949808171368e+05,1.740191705921520679e+03,2.159404446812988043e-01,3.735861162822256574e+03,3.324171352649467170e+00,1.123847349158057114e+03,5.822958559884472418e-01,1.083373825417891823e+01,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.184177601574970176e+05,1.733704358070147691e+03,2.123632602229215960e-01,3.741494519620466235e+03,3.335009661106631995e+00,1.121884162212277715e+03,5.912129268040478003e-01,1.099964225335165224e+01,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.139987755074143934e+05,1.727234310429956622e+03,2.088461663971808713e-01,3.747098442567234542e+03,3.345854565074903864e+00,1.119922689312512830e+03,6.002702338922238923e-01,1.116815537820371418e+01,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.096691948752265889e+05,1.720781525031622323e+03,2.053881431678797331e-01,3.752673119362917078e+03,3.356706230151160764e+00,1.117962926172995822e+03,6.094699727668889677e-01,1.133931847673844473e+01,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.054272094566383457e+05,1.714345964098861032e+03,2.019881879458525487e-01,3.758218735786273555e+03,3.367564821402064812e+00,1.116004868533328590e+03,6.188143729954307393e-01,1.151317303053131802e+01,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
2.012710470427229011e+05,1.707927590047509966e+03,1.986453152889710583e-01,3.763735475723727177e+03,3.378430503381975036e+00,1.114048512158543190e+03,6.283056987144486349e-01,1.168976116432534695e+01,3.596077203347301798e-02,5.936272908890387989e-08,1.045113532476333876e-13,3.102466601939754554e-13,4.179297621697779417e-08,9.640391268103942757e-01,8.679838186877612984e-17,1.268479538678493801e-14,0.000000000000000000e+00
