P_Pa,T_K,rho_kg_m3,u_m_s,M,a_m_s,A_m2,A_over_Astar,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_AR
6.957136862771284068e+05,2.433567959499237531e+03,4.804789262028366648e-01,3.522515763912101647e+03,2.691478611356508566e+00,1.308766025131720880e+03,2.681629009383751372e-01,4.989227809832302185e+00,3.587721537622915596e-02,2.557239729512806497e-04,2.210542192361735419e-05,5.468312260204850661e-05,2.740248054756485620e-03,9.610497428147625198e-01,1.381264023734093972e-07,1.431103723261294049e-07,0.000000000000000000e+00
6.818618910413640551e+05,2.426199844625454261e+03,4.723809589356053329e-01,3.530760085679175063e+03,2.701458360034253658e+00,1.306982975534150455e+03,2.721230894375045173e-01,5.062907959185157125e+00,3.587756917929481315e-02,2.495976654946048469e-04,2.089968785717709879e-05,5.173827337434883865e-05,2.651699640105698464e-03,9.611482307999928976e-01,1.292115821169800129e-07,1.355422985225234609e-07,0.000000000000000000e+00
6.682858877513931366e+05,2.418834020561707348e+03,4.644225259235404413e-01,3.538959635571443869e+03,2.711434957619164976e+00,1.305198055969192410e+03,2.761449460665914568e-01,5.137735457212597723e+00,3.587797907170243994e-02,2.435711047142330964e-04,1.975101441411491215e-05,4.893037370590621406e-05,2.565366859452325194e-03,9.612441524244703661e-01,1.208179449288320562e-07,1.283335957222366213e-07,0.000000000000000000e+00
6.549801853357647778e+05,2.411470656884202526e+03,4.566011710403710677e-01,3.547114749941751597e+03,2.721408754107224492e+00,1.303411236767850141e+03,2.802294184319371606e-01,5.213727934331411795e+00,3.587844255834186230e-02,2.376439641282317606e-04,1.865721444420314915e-05,4.625432431459939459e-05,2.481217654047036120e-03,9.613375498965470722e-01,1.129187101269578381e-07,1.214694670711704749e-07,0.000000000000000000e+00
6.419394020513318246e+05,2.404109925524979190e+03,4.489144817577320756e-01,3.555225760670142336e+03,2.731380129540544210e+00,1.301622473642356226e+03,2.843774691490680295e-01,5.290903300208215754e+00,3.587895718066968359e-02,2.318158868749170000e-04,1.761615725980446791e-05,4.370514815130922300e-05,2.399219686996583931e-03,9.614284655161946525e-01,1.054882421354206654e-07,1.149356108370961977e-07,0.000000000000000000e+00
6.291582633065033006e+05,2.396752000656422297e+03,4.413600883878837089e-01,3.563292995262579552e+03,2.741349383779275950e+00,1.299831760353784830e+03,2.885900760818320143e-01,5.369279748207890002e+00,3.587952051784926155e-02,2.260864859128542954e-04,1.662576849083069534e-05,4.127799075722720008e-05,2.319340366334211260e-03,9.615169416504324440e-01,9.850201456907940526e-08,1.087182088685471420e-07,0.000000000000000000e+00
6.166315995278359624e+05,2.389397058571660637e+03,4.339356633385640372e-01,3.571316776948118786e+03,2.751316887427032398e+00,1.298039056594433760e+03,2.928682325855094803e-01,5.448875759916711914e+00,3.588013018793775183e-02,2.204553442554125500e-04,1.568402987628502029e-05,3.896812044746758233e-05,2.241546868236056044e-03,9.616030207087571391e-01,9.193657479327392453e-08,1.028039151396971947e-07,0.000000000000000000e+00
6.043543440691025462e+05,2.382045277562291176e+03,4.266389203816531306e-01,3.579297424775412310e+03,2.761282932344792940e+00,1.296244359043637587e+03,2.972129477526535557e-01,5.529710109716264199e+00,3.588078384892972456e-02,2.149220152400378963e-04,1.478897899438397276e-05,3.677092832592073488e-05,2.165806160366867943e-03,9.616867451187895988e-01,8.576950898348009017e-08,9.717984438725249564e-08,0.000000000000000000e+00
5.923215311619893182e+05,2.374696837798038814e+03,4.194676139322619512e-01,3.587235253702055616e+03,2.771247836618609739e+00,1.294447651451877391e+03,3.016252466643012387e-01,5.611801869457274883e+00,3.588147919978227490e-02,2.094860228374393165e-04,1.393870893376626598e-05,3.468192813719834529e-05,2.092085025376375085e-03,9.617681573019642993e-01,7.997940770996419479e-08,9.183356084609941670e-08,0.000000000000000000e+00
5.805282939076024340e+05,2.367351921199988283e+03,4.124195383413755689e-01,3.595130574686892032e+03,2.781211980548366824e+00,1.292648888265628102e+03,3.061061706435639351e-01,5.695170413177717883e+00,3.588221398138984053e-02,2.041468619905964889e-04,1.313136790619869742e-05,3.269675595659173126e-05,2.020350084387105127e-03,9.618472996494704663e-01,7.454583205915512403e-08,8.675306708110127473e-08,0.000000000000000000e+00
5.689698623079506215e+05,2.360010711316057495e+03,4.054925271994590519e-01,3.602983694776293760e+03,2.791175624307781433e+00,1.290848079711875016e+03,3.106567775139529863e-01,5.779835421909020887e+00,3.588298597746202023e-02,1.989039989920748843e-04,1.236515880424924861e-05,3.081116972653401569e-05,1.950567820552265947e-03,9.619242144983896070e-01,6.944928031941935236e-08,8.192679292572546081e-08,0.000000000000000000e+00
5.576415613366350299e+05,2.352673393194069376e+03,3.986844526514283782e-01,3.610794917188565250e+03,2.801139188305708405e+00,1.289045161433974954e+03,3.152781418617992548e-01,5.865816888558431863e+00,3.588379301541941985e-02,1.937568718942463966e-04,1.163833870517780760e-05,2.902104864247847166e-05,1.882704602575541132e-03,9.619989441080234460e-01,6.467115524401038309e-08,7.734358452743351366e-08,0.000000000000000000e+00
5.465388090479429811e+05,2.345340153254695906e+03,3.919932247238598899e-01,3.618564541396676759e+03,2.811102934412593068e+00,1.287240142329690343e+03,3.199713553019540857e-01,5.953135122852444283e+00,3.588463296709639566e-02,1.887048909528592471e-04,1.094921832359199959e-05,2.732239239462973899e-05,1.816726708182865926e-03,9.620715306366242059e-01,6.019373191032248790e-08,7.299269350585871227e-08,0.000000000000000000e+00
5.356571147235984681e+05,2.338011179161904693e+03,3.854167906628415130e-01,3.626292863209300776e+03,2.821067128538312652e+00,1.285433028702228057e+03,3.247375267478411209e-01,6.041810756361170931e+00,3.588550374949579097e-02,1.837474391018080564e-04,1.029616141478128179e-05,2.571132027001838639e-05,1.752600347473992496e-03,9.621420161183511510e-01,5.600012618854212812e-08,6.886376622555052586e-08,0.000000000000000000e+00
5.249920770563991973e+05,2.330686659695778417e+03,3.789531342820122717e-01,3.633980174846661157e+03,2.831032126018544481e+00,1.283623785632327781e+03,3.295777826865401994e-01,6.131864747616333489e+00,3.588640332546415984e-02,1.788838724621349692e-04,9.677584131700734716e-06,2.418407012240544510e-05,1.690291686171780869e-03,9.622104424405507617e-01,5.207426383764577882e-08,6.494683319043396617e-08,0.000000000000000000e+00
5.145393823700290523e+05,2.323366784621159240e+03,3.726002753233222387e-01,3.641626765018953392e+03,2.840998184174444940e+00,1.281812422585958075e+03,3.344932674559773500e-01,6.223318387268444773e+00,3.588732970425368568e-02,1.741135208774958034e-04,9.091954337169455081e-06,2.273699721395166026e-05,1.629766868651910325e-03,9.622768513215168573e-01,4.840085023719800078e-08,6.123229856006142497e-08,0.000000000000000000e+00
5.042948028743092436e+05,2.316051744559987128e+03,3.663562688266173151e-01,3.649232918998084187e+03,2.850965578061045225e+00,1.279998940387047469e+03,3.394851435281590057e-01,6.316193303356440580e+00,3.588828094205613606e-02,1.694356884830141229e-04,8.537790874701455462e-06,2.136657293709914954e-05,1.570992040804506263e-03,9.623412842885740170e-01,4.496534077164437640e-08,5.771092979565200836e-08,0.000000000000000000e+00
4.942541949551881407e+05,2.308741730861944689e+03,3.602192045101161311e-01,3.656798918689095899e+03,2.860934700176834600e+00,1.278183286903776207e+03,3.445545917961427840e-01,6.410511466646831913e+00,3.588925514248457460e-02,1.648496543007749442e-04,8.013662799791092644e-06,2.006938342129832624e-05,1.513933372625667160e-03,9.624037826566086418e-01,4.175391187386980243e-08,5.437384743662297366e-08,0.000000000000000000e+00
4.844134974987783353e+05,2.301436935472685946e+03,3.541872061622499679e-01,3.664325042702662358e+03,2.870905834930677969e+00,1.276365458636208587e+03,3.497028118639278760e-01,6.506295196027179095e+00,3.589025045697148697e-02,1.603546728600830295e-04,7.518188574200438197e-06,1.884212803101815035e-05,1.458557080498425933e-03,9.624643875071169363e-01,3.875343273728048786e-08,5.121251501134158354e-08,0.000000000000000000e+00
4.747687302487623529e+05,2.294137550808562082e+03,3.482584310418502249e-01,3.671811566419105475e+03,2.880879080306778750e+00,1.274545534215237467e+03,3.549310223428720490e-01,6.603567164020989644e+00,3.589126508510556007e-02,1.559499748490654383e-04,7.050035226659493855e-06,1.768161776361297190e-05,1.404829449216110507e-03,9.625231396676722229e-01,3.595143770853459580e-08,4.821872908954549703e-08,0.000000000000000000e+00
4.653159921965016401e+05,2.286843769626051653e+03,3.424310692894348418e-01,3.679258762056543219e+03,2.890874678439889767e+00,1.272714721774836107e+03,3.602404611508231991e-01,6.702350402353126846e+00,3.589229727493027655e-02,1.516347677858656388e-04,6.607917481416872421e-06,1.658477355075278612e-05,1.352716853593404845e-03,9.625800796919494751e-01,3.333609936140575451e-08,4.538460947446511185e-08,0.000000000000000000e+00
4.560514600032036542e+05,2.279555784894119824e+03,3.367033433482144456e-01,3.686666898735195900e+03,2.900853773520086332e+00,1.270890291812796931e+03,3.656323858158194162e-01,6.802668307600213460e+00,3.589334532315255344e-02,1.474082367149594512e-04,6.190596858039663909e-06,1.554862447204781028e-05,1.302185779714518619e-03,9.626352478402960822e-01,3.089620226130070327e-08,4.270258954185999946e-08,0.000000000000000000e+00
4.469713864534942550e+05,2.272273789669477537e+03,3.310735073939137241e-01,3.694036242537635644e+03,2.910835939802785433e+00,1.269063705042721722e+03,3.711080737852898714e-01,6.904544646943381103e+00,3.589440757531162790e-02,1.432695449270929376e-04,5.796880744986989006e-06,1.457030588729869848e-05,1.253202845782207643e-03,9.626886840608226414e-01,2.862111742388316567e-08,4.016540672876844002e-08,0.000000000000000000e+00
4.380720989397895755e+05,2.264997976969642878e+03,3.255398467748726876e-01,3.701367056570908517e+03,2.920821433587707627e+00,1.267234968220717292e+03,3.766688227385498466e-01,7.008003563982304840e+00,3.589548242587883159e-02,1.392178346970065193e-04,5.425621449143132021e-06,1.364705749301854328e-05,1.205734822490476090e-03,9.627404279711210267e-01,2.650077746853120110e-08,3.776609317313728190e-08,0.000000000000000000e+00
4.293499979768383782e+05,2.257728539648504466e+03,3.201006774615096084e-01,3.708659601025850861e+03,2.930810517654566905e+00,1.265404084871979876e+03,3.823159509038067672e-01,7.113069584633169740e+00,3.589656831827997552e-02,1.352522280412261327e-04,5.075715224262003931e-06,1.277622131078380890e-05,1.159748652934990956e-03,9.627905188405897485e-01,2.452565247007567671e-08,3.549796650911950962e-08,0.000000000000000000e+00
4.208015557458456606e+05,2.250465670276007586e+03,3.147543455032966730e-01,3.715914133231209235e+03,2.940803442723543437e+00,1.263571063351931571e+03,3.880507973820666590e-01,7.219767623155016523e+00,3.589766374493875284e-02,1.313718274958123233e-04,4.746101280925225688e-06,1.195523961408271216e-05,1.115211472043858929e-03,9.628389955732792327e-01,2.268672650921952061e-08,3.335462082090515839e-08,0.000000000000000000e+00
4.124233146675744210e+05,2.243209561013838993e+03,3.094992264978036478e-01,3.723130907713443321e+03,2.950800459229445671e+00,1.261735911714504482e+03,3.938747224713466943e-01,7.328122988181790198e+00,3.589876724712472156e-02,1.275757169053640908e-04,4.435760779994459962e-06,1.118165279891209789e-05,1.072090625436240060e-03,9.628858966915621043e-01,2.097547491839265711e-08,3.132991775541254323e-08,0.000000000000000000e+00
4.042118860038656858e+05,2.235960403499614586e+03,3.043337250650147152e-01,3.730310176246476203e+03,2.960801810325127459e+00,1.259898640712073984e+03,3.997891080007647813e-01,7.438161388938140384e+00,3.589987741489558681e-02,1.238629622323629358e-04,4.143715812820929084e-06,1.045309720639565603e-05,1.030353687785698314e-03,9.629312603202470067e-01,1.938384222456067923e-08,2.941797779966438502e-08,0.000000000000000000e+00
3.961639484869985026e+05,2.228718388726089870e+03,2.992562743335653863e-01,3.737452187908066207e+03,2.970807738426147537e+00,1.258059260976634505e+03,4.057953576646524674e-01,7.549908941455671041e+00,3.590099288688490542e-02,1.202326123740275141e-04,3.869028369793051143e-06,9.767302901717556232e-06,9.899684805579119645e-04,9.629751241715189813e-01,1.790422078205979945e-08,2.761317172133612530e-08,0.000000000000000000e+00
3.882762469763401314e+05,2.221483706929299842e+03,2.942653354328972903e-01,3.744557189127113816e+03,2.980818472037085609e+00,1.256217788588813619e+03,4.118948973656827439e-01,7.663392174956899616e+00,3.590211235009946322e-02,1.166836999959412372e-04,3.610799300385620446e-06,9.122091417475697910e-06,9.509030892087283081e-04,9.630175255304357362e-01,1.652943009486911622e-08,2.591011217812743656e-08,0.000000000000000000e+00
3.805455911417430034e+05,2.214256547471781232e+03,2.893593969965387869e-01,3.751625423737442361e+03,2.990834246835519128e+00,1.254374236120535897e+03,4.180891755585073866e-01,7.778638038248707254e+00,3.590323453959985006e-02,1.132152423703854322e-04,3.368167266253871285e-06,8.515373465624996409e-06,9.131258797202891110e-04,9.630585012412353763e-01,1.525269681963577580e-08,2.430364549420162762e-08,0.000000000000000000e+00
3.729688541731545702e+05,2.207037098735142081e+03,2.845369746710481595e-01,3.758657133022416474e+03,3.000855286291191693e+00,1.252528620821234199e+03,4.243796636027738489e-01,7.895673906290290311e+00,3.590435823820248284e-02,1.098262422282491929e-04,3.140307690329913799e-06,7.945146625642419860e-06,8.766055145604560121e-04,9.630980876942137892e-01,1.406763544647459038e-08,2.278884360867390480e-08,0.000000000000000000e+00
3.655429715159226907e+05,2.199825548011796400e+03,2.797966106348309112e-01,3.765652555762388602e+03,3.010881808137468418e+00,1.250680961831517834e+03,4.307678561184696830e-01,8.014527586804421233e+00,3.590548227605741549e-02,1.065156886151764426e-04,2.926431703547708408e-06,7.409493013310442573e-06,8.413109679755050420e-04,9.631363208134091636e-01,1.296822964800815435e-08,2.136099619503478612e-08,0.000000000000000000e+00
3.582649396312739700e+05,2.192622081397623333e+03,2.751368731244892007e-01,3.772611928281227392e+03,3.020914029999949513e+00,1.248831277823980372e+03,4.372552713470328478e-01,8.135227326995980945e+00,3.590660553030138036e-02,1.032825577524376919e-04,2.725785091406039681e-06,6.906576935894282087e-06,8.072115406184691066e-04,9.631732360448831409e-01,1.194881428912676745e-08,2.001560295311304165e-08,0.000000000000000000e+00
3.511318147814789554e+05,2.185426883689122860e+03,2.705563559696913534e-01,3.779535484491503667e+03,3.030952163117148324e+00,1.246979589610046332e+03,4.438434515167019589e-01,8.257801820349380151e+00,3.590772692450291959e-02,1.001258139024215955e-04,2.537647242512166217e-06,6.434642539441916171e-06,7.742768735241162791e-04,9.632088683458642775e-01,1.100405808933218495e-08,1.874836607539069131e-08,0.000000000000000000e+00
3.441407118392005214e+05,2.178240138285867488e+03,2.660536781346497515e-01,3.786423455934606409e+03,3.040996410511634274e+00,1.245125920848277929e+03,4.505339632154452545e-01,8.382280213566975391e+00,3.590884542820394626e-02,9.704441023822520031e-05,2.361330101005263018e-06,5.992011453202458148e-06,7.424769614212605806e-04,9.632432521744525022e-01,1.012894692781276575e-08,1.755518288816178260e-08,0.000000000000000000e+00
3.372888031205492443e+05,2.171062027091792061e+03,2.616274832684024609e-01,3.793276071824458995e+03,3.051046977997426968e+00,1.243270293502395816e+03,4.573283977669470590e-01,8.508692113564389814e+00,3.590996005634596727e-02,9.403728971144666724e-05,2.196177124465937431e-06,5.577080435545560162e-06,7.117821653374037036e-04,9.632764214801389224e-01,9.318767779987014613e-09,1.643213866698667321e-08,0.000000000000000000e+00
3.305733172413756256e+05,2.163892730421641318e+03,2.572764392621442187e-01,3.800093559087436461e+03,3.061104058184055621e+00,1.241412734378514642e+03,4.642283716131260785e-01,8.637067594587334085e+00,3.591106986871161338e-02,9.110338592077082943e-05,2.041562249269751013e-06,5.188319026578110291e-06,6.821632245262214617e-04,9.633084096949725561e-01,8.569093275417095937e-09,1.537549962781395221e-08,0.000000000000000000e+00
3.239915379963272135e+05,2.156732426357858003e+03,2.529992377199106190e-01,3.806876143088554727e+03,3.071167847518473604e+00,1.239553268364846645e+03,4.712355267923899471e-01,8.767437207109640696e+00,3.591217395331938733e-02,8.824162369973531552e-05,1.896888853270731326e-06,4.824267184534406733e-06,6.535912653894913318e-04,9.633392497440808055e-01,7.875766815522203635e-09,1.438170602593321228e-08,0.000000000000000000e+00
3.175408032602309249e+05,2.149581293632276356e+03,2.487945938431858905e-01,3.813624044361204142e+03,3.081238528932502163e+00,1.237691924384198046e+03,4.783515311700852757e-01,8.899831982120836926e+00,3.591327147292681932e-02,8.545092146141040630e-05,1.761588806472174966e-06,4.483533123280070087e-06,6.260378250036536868e-04,9.633689739764237370e-01,7.234888617879937412e-09,1.344736587425919854e-08,0.000000000000000000e+00
3.112185039113450330e+05,2.142439505964735872e+03,2.446612456407197822e-01,3.820337484444267375e+03,3.091316284330256181e+00,1.235828732184211276e+03,4.855780787899628415e-01,9.034283437665227012e+00,3.591436161812967820e-02,8.273018927110996356e-05,1.635121338524552816e-06,4.164790691098466447e-06,5.994748356480960900e-04,9.633976142328721792e-01,6.642801511816456117e-09,1.256924772404707459e-08,0.000000000000000000e+00
3.050220827760510729e+05,2.135307236437492975e+03,2.405979536957365827e-01,3.827016681498836533e+03,3.101401297383897582e+00,1.233963719795633097e+03,4.929168904978457610e-01,9.170823590445371210e+00,3.591544362136712271e-02,8.007833193711771350e-05,1.516972157271815361e-06,3.866777361765469090e-06,5.738746548258284773e-04,9.634252018019976438e-01,6.096078323930122309e-09,1.174427496709670816e-08,0.000000000000000000e+00
2.989490335945559782e+05,2.128184656122264187e+03,2.366035007311542149e-01,3.833661851585240129e+03,3.111493739565753369e+00,1.232096919507308485e+03,5.003697142516557728e-01,9.309484961590191787e+00,3.591651675644119690e-02,7.749424919841374926e-05,1.406652440613051395e-06,3.588291898282460562e-06,5.492100674521831162e-04,9.634517674215404837e-01,5.591509212847544707e-09,1.096951951453700177e-08,0.000000000000000000e+00
2.929969000071877963e+05,2.121071934005985440e+03,2.326766912103075402e-01,3.840273208697336031e+03,3.121593781514499177e+00,1.230228363292726726e+03,5.079383255374390060e-01,9.450300584395218806e+00,3.591758033773941039e-02,7.497683656055767866e-05,1.303697877129909161e-06,3.328192129310431533e-06,5.254542936068266369e-04,9.634773412738011356e-01,5.126089690494294691e-09,1.024219583329973667e-08,0.000000000000000000e+00
2.871632745608764817e+05,2.113969236920157073e+03,2.288163509445104160e-01,3.846850964795802611e+03,3.131701591011967878e+00,1.228358083617010152e+03,5.156245277913272806e-01,9.593304012173275552e+00,3.591863371942771027e-02,7.252498612179098067e-05,1.207667723544342983e-06,3.085392758140970338e-06,5.025809955997547407e-04,9.635019529817047124e-01,4.697009172822821587e-09,9.559655153904472150e-09,0.000000000000000000e+00
2.814457977354106843e+05,2.106876729473611704e+03,2.250213267073382650e-01,3.853395329840497652e+03,3.141817321790717710e+00,1.226486117800193142e+03,5.234301528275534521e-01,9.738529326217786775e+00,3.591967629462796546e-02,7.013758738815189457e-05,1.118143879968844935e-06,2.858863206947602864e-06,4.805642843566931420e-04,9.635256316055205161e-01,4.301640045502866813e-09,8.919379848172466672e-09,0.000000000000000000e+00
2.758421569890874671e+05,2.099794573988881893e+03,2.212904858555590215e-01,3.859906511821936874e+03,3.151941142020882936e+00,1.224612496839689811e+03,5.313570612725538878e-01,9.886011143879356311e+00,3.592070749456811873e-02,6.781352807655692528e-05,1.034729983824437754e-06,2.647625498843642935e-06,4.593787251324353582e-04,9.635484056402350284e-01,3.937527229910496178e-09,8.318977975362702906e-09,0.000000000000000000e+00
2.703500858233602485e+05,2.092722930442047982e+03,2.176227159565886637e-01,3.866384716791902520e+03,3.162073196962190913e+00,1.222737260005981170e+03,5.394071430053049010e-01,1.003578462675831062e+01,3.592172678771873157e-02,6.555169490477092927e-05,9.570505232042366917e-07,2.450752180026233105e-06,4.389993425605843665e-04,9.635703030135565061e-01,3.602378234584653402e-09,7.756177995023346193e-09,0.000000000000000000e+00
2.649673628661102848e+05,2.085661956406132958e+03,2.140169244224013056e-01,3.872830148893235219e+03,3.172213638733026198e+00,1.220860443195128937e+03,5.475823176039271711e-01,1.018788548901387614e+01,3.592273367891175156e-02,6.335097436729620604e-05,8.847499703734251439e-07,2.267364284065539304e-06,4.194016250502145132e-04,9.635913510845389718e-01,3.294053677226300936e-09,7.228823644702542406e-09,0.000000000000000000e+00
2.596918109731727745e+05,2.078611806998046177e+03,2.104720381497900139e-01,3.879243010388842322e+03,3.182362608683609206e+00,1.218982085763475880e+03,5.558845347986641761e-01,1.034235000579193908e+01,3.592372770844029506e-02,6.121025349625841344e-05,8.174919360078206337e-07,2.096629340173398327e-06,4.005615285409079964e-04,9.636115766428190454e-01,3.010558262255164111e-09,6.734868980514700246e-09,0.000000000000000000e+00
2.545212963477463636e+05,2.071572634829164599e+03,2.069870031668574195e-01,3.885623501689791283e+03,3.192520251996400660e+00,1.217102224883293275e+03,5.643157749314293703e-01,1.049921502177501509e+01,3.592470845115183081e-02,5.912842060645545384e-05,7.549583446880975446e-07,1.937759427067595553e-06,3.824554796288880620e-04,9.636310059084352009e-01,2.750032198918463978e-09,6.272373578409281375e-09,0.000000000000000000e+00
2.494537276773408812e+05,2.064544589959300538e+03,2.035607842856971827e-01,3.891971821382827329e+03,3.202686705404698131e+00,1.215220900256939103e+03,5.728780494218368435e-01,1.065851795985285122e+01,3.592567551552300342e-02,5.710436602365617532e-05,6.968486320806423644e-07,1.790009273829902006e-06,3.650603780770052004e-04,9.636496645322294441e-01,2.510743044957585255e-09,5.839497893839469921e-09,0.000000000000000000e+00
2.444870552879058814e+05,2.057527819854354220e+03,2.001923647610941714e-01,3.898288166256904333e+03,3.212862102541976572e+00,1.213338152039773831e+03,5.815734012400973763e-01,1.082029682992075337e+01,3.592662854273558082e-02,5.513698279552486854e-05,6.428789641626997271e-07,1.652674408965529035e-06,3.483535987239446937e-04,9.636675775967949997e-01,2.291077960917073973e-09,5.434498777429665849e-09,0.000000000000000000e+00
2.396192703148011933e+05,2.050522469347171864e+03,1.968807459552850136e-01,3.904572731329378257e+03,3.223046578902236892e+00,1.211454018967131333e+03,5.904039053864276188e-01,1.098459023779910559e+01,3.592756720573290347e-02,5.322516738428350295e-05,5.927814787641886842e-07,1.525089358654079643e-06,3.323129928065187712e-04,9.636847696179774436e-01,2.089536360244178052e-09,5.055725144081459830e-09,0.000000000000000000e+00
2.348484038902735629e+05,2.043528680602165878e+03,1.936249470085320279e-01,3.910825709871139679e+03,3.233240255934698659e+00,1.209568544339603250e+03,5.993716693776224291e-01,1.115143739428613934e+01,3.592849120827897730e-02,5.136782034071183485e-05,5.463035496365336376e-07,1.406625895021593439e-06,3.169168887129540169e-04,9.637012645468859828e-01,1.904722940493526850e-09,4.701613792908346343e-09,0.000000000000000000e+00
2.301725263471103972e+05,2.036546593083161724e+03,1.904240045155388139e-01,3.917047293431293383e+03,3.243443258589987277e+00,1.207681769384225390e+03,6.084788337404921643e-01,1.132087812433844753e+01,3.592940028401033631e-02,4.956384695870117048e-05,5.032070731771932980e-07,1.296691335050514105e-06,3.021440921823171310e-04,9.637170857724139950e-01,1.735341081064761546e-09,4.370685375220576917e-09,0.000000000000000000e+00
2.255897464381512254e+05,2.029576343524696995e+03,1.872769722075746102e-01,3.923237671861123545e+03,3.253655704656716718e+00,1.205793737255630276e+03,6.177275725124379280e-01,1.149295287638429564e+01,3.593029419548488673e-02,4.781215790994118819e-05,4.632677778803589040e-07,1.194726890594805064e-06,2.879738859682634501e-04,9.637322561242414043e-01,1.580186593116456526e-09,4.061540507741776263e-09,0.000000000000000000e+00
2.210982105713340861e+05,2.022618065906562151e+03,1.841829206402293972e-01,3.929397033337485936e+03,3.263877719660931653e+00,1.203904487495840385e+03,6.271200937492367178e-01,1.166770273177106176e+01,3.593117273323151450e-02,4.611166985821684117e-05,4.262745565173785515e-07,1.100206069791094214e-06,2.743860289847133908e-04,9.637467978763013532e-01,1.438141807496313666e-09,3.772856028129195422e-09,0.000000000000000000e+00
2.166961020599771873e+05,2.015671891431709355e+03,1.811409368867087644e-01,3.935525564385557573e+03,3.274109410196347270e+00,1.202014065910383124e+03,6.366586400401824664e-01,1.184516941434955761e+01,3.593203571479811759e-02,4.446130605295610388e-05,3.920288209937277295e-07,1.012633130009044361e-06,2.613607549522107502e-04,9.637607327506944044e-01,1.308169986770454036e-09,3.503381389812182585e-09,0.000000000000000000e+00
2.123816403879845166e+05,2.008737948507307692e+03,1.781501242365929327e-01,3.941623449901004733e+03,3.284350884913171509e+00,1.200122516752715910e+03,6.463454890306635781e-01,1.202539530019668668e+01,3.593288298380506451e-02,4.285999690162818008e-05,3.603438797715395990e-07,9.315415823309534115e-07,2.488787705635205007e-04,9.637740819220224076e-01,1.189310047684048674e-09,3.251935193085327145e-09,0.000000000000000000e+00
2.081530804896842455e+05,2.001816362728957984e+03,1.752096018999793892e-01,3.947690873171638941e+03,3.294602258632336245e+00,1.198229881263547213e+03,6.561829539522725518e-01,1.220842342747824638e+01,3.593371440899847946e-02,4.130668052070398440e-05,3.310443376963797081e-07,8.564927474179925754e-07,2.369212531877826872e-04,9.637868660221342587e-01,1.080671580666550367e-09,3.017401849344550471e-09,0.000000000000000000e+00
2.040087120440013241e+05,1.994907256867900969e+03,1.723185047169312756e-01,3.953728015898595913e+03,3.304863634525615712e+00,1.196336204191408115e+03,6.661733841605405049e-01,1.239429750645359896e+01,3.593452988330906456e-02,3.980030326490902634e-05,3.039655180179325697e-07,7.870743624894259208e-07,2.254698481325845413e-04,9.637991051452545754e-01,9.814301532857626435e-10,2.798728375304290187e-09,0.000000000000000000e+00
1.999468587826873409e+05,1.988010750861526731e+03,1.694759828720967532e-01,3.959735058216720518e+03,3.315135116573513230e+00,1.194441529221728615e+03,6.763191656806769592e-01,1.258306192962927206e+01,3.593532932291882559e-02,3.833982023467920227e-05,2.789529063518321809e-07,7.228992390274436428e-07,2.145066654843758264e-04,9.638108188534725285e-01,8.908228848703458086e-10,2.594921314004987062e-09,0.000000000000000000e+00
1.959658778123218508e+05,1.981126961806491181e+03,1.666812016145101660e-01,3.965712178714768015e+03,3.325416803718820535e+00,1.192545901097241085e+03,6.866227217609975897e-01,1.277476178205559876e+01,3.593611266633357781e-02,3.692419576149242580e-05,2.558616162839362983e-07,6.636039706968211713e-07,2.040142765458660158e-04,9.638220261825839463e-01,8.081442798262399616e-10,2.405043779360460848e-09,0.000000000000000000e+00
1.920641589498129033e+05,1.974256003954797507e+03,1.639333409824433596e-01,3.971659554455022771e+03,3.335708789541588004e+00,1.190649365708218966e+03,6.970865134344118585e-01,1.296944285177331935e+01,3.593687987346295964e-02,3.555240387110492246e-05,2.345558762865341462e-07,6.088476908814147431e-07,1.939757098912477128e-04,9.638327456482526090e-01,7.327423075242366879e-10,2.228212621003799172e-09,0.000000000000000000e+00
1.882401240711281134e+05,1.967397988712798224e+03,1.612315955331906914e-01,3.977577360992307149e+03,3.346011182653354510e+00,1.188751962818643960e+03,7.077130400882682970e-01,1.316715164041567121e+01,3.593763092471370657e-02,3.422342872465736576e-05,2.149085375794855705e-07,5.583108791395375477e-07,1.843744470593270920e-04,9.638429952524750766e-01,6.640147169700841525e-10,2.063595706161252376e-09,0.000000000000000000e+00
1.844922264729924500e+05,1.960553024642659693e+03,1.585751740778132968e-01,3.983465772392793042e+03,3.356324061119004831e+00,1.186853742324481573e+03,7.185048400421905068e-01,1.336793537395914377e+01,3.593836582008864966e-02,3.293626503753501416e-05,1.968006025372547363e-07,5.116942157921730468e-07,1.751944179038322975e-04,9.638527924903366184e-01,6.014055748147717514e-10,1.910409315263230969e-09,0.000000000000000000e+00
1.808189502472945605e+05,1.953721217466655162e+03,1.559632994206512635e-01,3.989324961252160392e+03,3.366647520803094817e+00,1.184954747000223279e+03,7.294644911345806726e-01,1.357184201363551601e+01,3.593908457830016084e-02,3.168991847615202137e-05,1.801207732189069028e-07,4.687174837897857021e-07,1.664199956216583123e-04,9.638621543570272676e-01,5.444020156297563643e-10,1.767915648023188149e-09,0.000000000000000000e+00
